Name,Phone,Trade,Rating,Reviews,Website,Address
"Ideal Conditions Heating & Air Conditioning","(904) 494-8695","plumber","4.9","1090","https://idealconditionsjax.com/?utm_source=Google+Business+Profile&utm_medium=Organic&utm_campaign=GBP+Bio","1617 Rowe Ave, Jacksonville, FL 32208, USA"
"David Gray","(904) 385-5903","electrician","4.8","975","https://www.davidgrayonline.com/electrical/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20Listing%20JaxElec","6491 Powers Ave Suite 4, Jacksonville, FL 32217, USA"
"Metro Rooter, A Wind River Company","(904) 567-3775","plumber","4.7","962","https://www.metrorooter.com/","8892 Normandy Blvd, Jacksonville, FL 32221, USA"
"Kingdom Based Plumbing","(904) 814-8541","plumber","5","916","https://kingdombasedplumbing.com/","450-106 State Rd 13 N #172, Fruit Cove, FL 32259, USA"
"Glass Doctor of Jacksonville","(904) 638-1997","glazier","4.8","898","https://glassdoctor.com/jacksonville?cid=LSTL_MGD000191&utm_source=gmb&utm_campaign=local&utm_medium=organic","7060 103rd St #131, Jacksonville, FL 32210, USA"
"Turner Plumbing Co","(904) 396-7044","plumber","4.8","850","http://www.turnerplumbingco.com/","1903 Hendricks Ave, Jacksonville, FL 32207, USA"
"North Florida Emergency Locksmith Services","(904) 635-4121","locksmith","4.9","812","https://www.northfloridaemergencylocksmithservices.com/","11015 Starwood Dr, Jacksonville, FL 32256, USA"
"Betros Plumbing Contractors","(904) 683-1968","plumber","4.8","771","https://betrosplumbing.com/","2600 W Beaver St, Jacksonville, FL 32254, USA"
"Jax Locksmith Pro","(904) 637-1117","locksmith","4.8","770","https://jaxlocksmithpro.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GoogleMyBusiness","5290 Big Island Drive #4201, Jacksonville, FL 32246, USA"
"ASAP Towing & Storage","(904) 771-7111","breakdown","3.7","745","https://asaptowing.net/towing-jax-westside.php","10053 103rd St, Jacksonville, FL 32210, USA"
"Totally Hooked Plumbing & Drains","(904) 312-7850","plumber","5","733","https://www.totallyhookedplumbing.com/","5860 Old Timuquana Rd Suite 3/4, Jacksonville, FL 32210, USA"
"Good Guy Locksmith Jacksonville","(904) 752-7555","locksmith","4.9","717","https://goodguylocksmithjax.com/?utm_source=google&utm_medium=Google_My_Business&utm_campaign=website_button","8074 Gate Pkwy W Apt 5315, Jacksonville, FL 32216, USA"
"Weather Engineers, Inc.","(904) 593-3721","gas-engineer","4.9","713","https://weatherengineers.com/jacksonville-fl-air-conditioning-services/","1000 Edison Ave, Jacksonville, FL 32204, USA"
"Avalon Heating and Air + Electrical services","(904) 245-1818","electrician","4.9","702","https://coolingjacksonville.com/","9585 Sunbeam Center Dr, Jacksonville, FL 32257, USA"
"AEI ProGas Company","(904) 721-5431","gas-engineer","4.9","692","https://aeiprogas.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB","1750 Emerson St, Jacksonville, FL 32207, USA"
"Harry Hayes Plumbing, Water Heater Repair & Drain Cleaning","(904) 906-8486","plumber","4.8","654","https://harryhayesplumbing.com/?utm_campaign=gmb","6424 Arlington Expy, Jacksonville, FL 32211, USA"
"Crawford Electric","(904) 990-5464","electrician","4.9","651","http://www.crawfordelectricjax.com/","313 Beach Blvd, Jacksonville Beach, FL 32250, USA"
"Eli's Lock and Key","(904) 667-9822","locksmith","4.7","651","https://www.elislockandkey.com/","11990 Beach Blvd Unit 208, Jacksonville, FL 32246, USA"
"Safe Harbor Towing","(904) 659-3888","breakdown","4.8","644","https://safeharbortow.com/","2409 Marie St, Jacksonville, FL 32204, USA"
"United Air Temp","(904) 831-0011","plumber","4.6","643","https://www.unitedairtemp.com/jacksonville-fl-area/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Jacksonville-Florida","8725 Youngerman Ct STE 202, Jacksonville, FL 32244, USA"
"Double A - Home of the AC Bee's","(844) 432-8622","plumber","4.9","610","http://www.ineedacnow.com/","6353 Greenland Rd, Jacksonville, FL 32258, USA"
"Instant Keys","(904) 722-1111","locksmith","4.7","594","https://www.locksmithjacksonvillefla.com/","5035 W 12th St, Jacksonville, FL 32254, USA"
"Hulihan Territory Outdoor Solutions","(904) 285-8505","drain-specialist","4.9","574","http://www.hulihanterritory.com/","1177 Atlantic Blvd, Atlantic Beach, FL 32233, USA"
"Jax Vets Affordable Animal Hospital at San Jose","(904) 577-8455","breakdown","4.7","573","https://jaxvetsah.com/","10027 San Jose Blvd, Jacksonville, FL 32257, USA"
"Hall's Nursery & ACE Hardware","(904) 771-6330","locksmith","4.5","572","https://www.acehardware.com/store-details/02670","5645 Blanding Blvd, Jacksonville, FL 32244, USA"
"Mobile Locksmith Jacksonville 365","(904) 977-6669","locksmith","4.9","545","https://www.mobilelocksmithsjacksonville365.com/","25 N Market St suite 236, Jacksonville, FL 32202, USA"
"Mr. Rooter Plumbing of Jacksonville","(904) 339-0043","plumber","4.8","545","https://www.mrrooter.com/jacksonville/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic","8880 Corporate Square Ct Suite 6, Jacksonville, FL 32216, USA"
"We Do Locksmith","(904) 578-7001","locksmith","4.7","533","https://j.wedo-locksmith.com/?utm_source=omg-gbp&utm_medium=webclick","8727 Old Kings Rd S, Jacksonville, FL 32217, USA"
"Almighty Towing Transport","(904) 753-8353","breakdown","5","516","https://www.almightytowingandtransport.net/","3740 Ionia St, Jacksonville, FL 32206, USA"
"Presto Plumbing & Septic Tank Pumping","(904) 944-4644","plumber","4.7","508","https://www.prestoplumbingjax.com/","6509 Trade Center Dr, Jacksonville, FL 32254, USA"
"Chills On Wheels Heating & Air Contractors, Inc.","(904) 820-3500","electrician","4.9","483","https://chillsonwheels.com/?utm_source=google&utm_medium=organic&utm_campaign=gbpcassat","5011 Gate Pkwy Bldg 100, Suite 100, Jacksonville, FL 32256, USA"
"Rolland Reash Plumbing","(904) 217-6157","plumber","4.7","481","https://plumbingjacksonville.com/","11606 Columbia Park Dr E, Jacksonville, FL 32258, USA"
"Hubbard Electrical Contracting, LLC","(904) 351-9722","electrician","5","472","http://www.hubbardelectricalcontracting.com/","8627 Die Hard Ln, Jacksonville, FL 32220, USA"
"A1A Solar Contracting, Inc.","(904) 468-7861","electrician","4.7","465","https://www.a1asolar.com/","10418 New Berlin Rd UNIT 223, Jacksonville, FL 32226, USA"
"Dedge's Lock & Key Shop","(904) 387-2656","locksmith","4.7","457","http://www.dedges.com/","4579 Lenox Ave, Jacksonville, FL 32205, USA"
"Bolt Electric","(904) 977-5454","electrician","4.8","441","https://www.boltelectricnfl.com/","1525 Romney St #1, Jacksonville, FL 32211, USA"
"Adkison Towing","(904) 719-0545","breakdown","4.4","426","https://adkisontowing.com/","7405 Philips Hwy, Jacksonville, FL 32256, USA"
"UF Health Emergency & Urgent Care Center - Lane Avenue","(904) 427-7252","breakdown","4.3","409","https://euc.ufhealthjax.org/locations/uf-health-emergency-urgent-care-center-lane-aven/?utm_source=google&utm_medium=cpc&utm_campaign=int_ufjax_fy25&utm_content=nosize_gmb_mixed_no-objective_lane+avenue_google+my+business+profile_cta_nov&y_source=1_MTA1MTk2OTM0Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","888 Lane Ave S, Jacksonville, FL 32205, USA"
"Lin's Electric Inc.","(904) 868-6586","plumber","4.9","407","http://linselectric.com/","7820 Pritchard Rd, Jacksonville, FL 32219, USA"
"ASAP Towing & Storage","(904) 771-7111","breakdown","3.5","402","https://asaptowing.net/towing-downtown-jax.php","3801 Whitehall St, Jacksonville, FL 32206, USA"
"Premier Plumbing, LLC","(904) 780-6994","plumber","5","395","https://wearepremierplumbing.com/","576 St Johns Bluff Rd N bldg 100, Jacksonville, FL 32225, USA"
"American Electric","(904) 721-4044","electrician","4.9","385","https://www.americanelectricofjacksonville.com/","8751 Atlantic Blvd, Jacksonville, FL 32211, USA"
"Heck Electric","(904) 990-4325","electrician","5","372","http://heck-electric.com/","5000 -18 US-17, Fleming Island, FL 32003, USA"
"Darley's Plumbing Inc","(904) 727-1484","plumber","4.7","370","http://darleysplumbing.com/","4472 Philips Hwy, Jacksonville, FL 32207, USA"
"Lance Maxwell Plumbing Jacksonville, Inc.","(904) 458-3020","plumber","4.9","354","https://orangeparkplumbers.com/","233 College Dr, Orange Park, FL 32065, USA"
"Superior Plumbing & Pipe Lining","(904) 238-8001","plumber","4.9","351","http://superiorplumbingjax.com/","1204 St Johns Bluff Rd N, Jacksonville, FL 32225, USA"
"Hall and Sons Plumbing Inc","(904) 429-9747","plumber","4.9","350","http://hallandsonsplbg.com/","9716 Florida Mining Blvd W, Jacksonville, FL 32257, USA"
"United Air Temp","(904) 717-4331","plumber","4.8","332","https://www.unitedairtemp.com/jacksonville-fl-area/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Jacksonville2-FL","8638 Philips Hwy Suite 6, Jacksonville, FL 32256, USA"
"JAX EXPRESS TOWING LLC","(904) 235-9381","breakdown","4.8","327","https://jaxexpresstowing.com/?utm_source=omg-listings&utm_medium=webclick","3213 Forest Blvd, Jacksonville, FL 32246, USA"
"Justin The Plumber LLC","(904) 524-8188","plumber","4.9","311","https://www.justintheplumber.com/","4026 University Blvd Ct, Jacksonville, FL 32217, USA"
"Mike's Towing Jacksonville","(904) 642-9340","breakdown","4.5","308","https://www.towing-jacksonville.com/","3156 Leon Rd Ste 2, Jacksonville, FL 32246, USA"
"Empire Electric Inc.","(904) 365-7777","electrician","4.9","305","https://www.empireelec.com/","5810 Macy Ave, Jacksonville, FL 32211, USA"
"Roto-Rooter Plumbing & Water Cleanup","(904) 525-8032","plumber","4.8","291","https://www.rotorooter.com/jacksonvillebeachfl/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website","924C 4th St N, Jacksonville Beach, FL 32250, USA"
"Jax Discount Towing","(904) 442-9000","breakdown","5","290","https://jaxdiscounttowing.com/?utm_source=omg-gbp&utm_medium=webclick","3757 St Augustine Rd, Jacksonville, FL 32207, USA"
"Jax Locksmith Shop","(904) 644-7294","locksmith","4.7","278","https://www.jaxlocksmithshop.com/","2561 County Rd 220 # 307, Middleburg, FL 32068, USA"
"Batteries Plus","(904) 375-0495","locksmith","4.3","266","https://www.batteriesplus.com/store-locator/fl/orange-park/batteries-plus-485?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=485","36 A Blanding Blvd, Orange Park, FL 32073, USA"
"Advantage Plumbing","(904) 247-9848","plumber","4.8","244","https://www.advantageplumbingfl.com/","880 Mayport Rd, Atlantic Beach, FL 32233, USA"
"TC ROADSIDE SERVICES","(904) 497-0728","locksmith","4.9","241","","6414 Yukon Rd, Jacksonville, FL 32244, USA"
"Totally Hooked Plumbing & Drains","(904) 344-8914","plumber","4.8","240","https://www.totallyhookedplumbing.com/","10163 Fortune Pkwy, Jacksonville, FL 32256, USA"
"RAC Roadside Assistance Service","(904) 767-0146","breakdown","5","239","https://www.racroadsideservice.net/","1940 Mathews Manor Dr, Jacksonville, FL 32211, USA"
"Plumb-Pal Plumbing","(904) 300-2384","plumber","5","235","","1310 Pinewood Rd, Jacksonville Beach, FL 32250, USA"
"Pierre's Lock Shop","(904) 737-5625","locksmith","4.7","230","http://pierreslockshop.com/","4239 Sunbeam Rd #7, Jacksonville, FL 32257, USA"
"Paradise Towing & Transportation","(904) 236-8871","breakdown","4.7","229","https://paradisetowingjax.com/","1716 W 21st St, Jacksonville, FL 32209, USA"
"PureFlo Plumbing","(904) 803-0495","plumber","5","209","http://purefloplumbingjax.com/","504 Chatham St, Jacksonville, FL 32254, USA"
"Mr. Rooter Plumbing of Orange Park","(904) 217-5790","plumber","4.9","202","https://mrrooter.com/orange-park/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic","14 Swimming Pen Dr Ste 12, Middleburg, FL 32068, USA"
"Thompson Electric and Air","(904) 353-1500","electrician","4.4","199","https://www.thompsonelectricco.com/?utm_source=GMB&utm_medium=Website&utm_campaign=mapstakeover","1940 Haines St, Jacksonville, FL 32206, USA"
"Bob's Backflow & Plumbing Services, Inc","(904) 268-8009","plumber","4.8","198","http://www.bobsbackflow.com/","4640 Subchaser Ct UNIT 113, Jacksonville, FL 32244, USA"
"All Weather Contractors","(904) 781-7060","plumber","4.2","196","https://allweathercontractors.com/","1702 Lindsey Rd, Jacksonville, FL 32221, USA"
"Southern Wrecker & Recovery","(888) 473-8383","breakdown","4.3","194","https://southernwrecker.com/?utm_source=omg-gbp&utm_medium=webclick","5169 W 12th St A, Jacksonville, FL 32254, USA"
"Local Plumber of Jacksonville","(904) 222-7667","plumber","4.9","193","https://local-plumber.com/","10713 Gelding Dr, Jacksonville, FL 32257, USA"
"Avondale Animal Hospital","(904) 387-9907","breakdown","5","193","https://avondaleah.com/","1502 Dancy St, Jacksonville, FL 32205, USA"
"Oakley Plumbing, llc","(904) 413-8900","plumber","4.9","192","http://www.oakleyplumbingllc.net/","13440 Gallant Fox Cir W, Jacksonville, FL 32218, USA"
"TERRY VEREEN PLUMBING","(904) 384-5661","plumber","4.2","192","https://www.terryvereenplumbing.com/about-us/","2690 Rosselle St, Jacksonville, FL 32204, USA"
"Jay Fam Towing","(904) 431-7077","breakdown","5","190","https://jayfamtowingllc.com/","7238 Atlantic Blvd Suite 3, Jacksonville, FL 32211, USA"
"Tropic Aire Of North Florida","(904) 664-2768","electrician","4.7","175","https://www.tropicaire.net/","11828 New Kings Rd #101, Jacksonville, FL 32219, USA"
"A-1 Plumbing, Heating, Air Conditioning, Refrigeration, Remodel & Rebuild Jacksonville","(904) 475-0093","plumber","4.2","171","http://a1plumbingandac.com/","6141 Chester Ave, Jacksonville, FL 32217, USA"
"Better Home Improvement","(904) 278-0810","glazier","4.5","168","https://www.bhimprovement.com/","538 Park Ave STE 1, Orange Park, FL 32073, USA"
"DeeWay Towing and Storage","(904) 356-3929","breakdown","4.2","168","http://www.deewaytowing.com/","100 Jackson Ave S, Jacksonville, FL 32220, USA"
"LOCAL LOCKSMITH","(904) 999-9977","locksmith","4.9","167","http://locallocksmithservicesllc.com/","12265 Governors Dr E, Jacksonville, FL 32223, USA"
"Jax Locksmith Solutions LLC","(904) 509-0907","locksmith","4.9","161","https://jaxlocksmithsolutions.com/","14486 Garden Gate Dr, Jacksonville, FL 32258, USA"
"JaxPowerPro Electric","(904) 689-7572","electrician","4.9","159","https://jaxpowerproelectric.com/","2140 Nickerson Ln, Jacksonville, FL 32207, USA"
"Leggett Heating & Air Conditioning Inc","(904) 384-2612","gas-engineer","4.8","149","http://www.leggettairconditioning.com/","660 King St, Jacksonville, FL 32204, USA"
"Burbank Electric","(904) 662-1774","electrician","4.8","145","http://www.burbankelectricnefl.com/","11227 Guinn Rd, Jacksonville, FL 32218, USA"
"Zoom Drain of Jacksonville","(904) 467-1118","plumber","4.9","142","https://www.zoomdrain.com/jacksonville/","845 Whitlock Ave #906, Jacksonville, FL 32211, USA"
"The Greatful Plumber","(904) 643-3946","plumber","4.5","141","https://tgplumber.com/?utm_source=GBPlisting&utm_medium=organic","4029 Lenox Ave, Jacksonville, FL 32254, USA"
"The Flying Locksmiths","(904) 512-0699","locksmith","4.8","140","https://flyinglocksmiths.com/locations/jacksonville/?utm_source=Google&utm_medium=Listing&utm_campaign=JACKSONVILLE","7933 Baymeadows Way Ste 9, Jacksonville, FL 32256, USA"
"AAA Locksmith Pros","(904) 944-4478","locksmith","5","133","https://www.aaalocksmithsprosfl.com/","5011 Gate Pkwy 100 Suite 452, Jacksonville, FL 32256, USA"
"Northeast Florida Contractors and Maintenance","(904) 512-2952","plumber","4.8","133","https://neflcontractorsandmaintenance.com/","6656 Columbia Park Dr # 4, Jacksonville, FL 32258, USA"
"Eagerton Plumbing","(904) 388-0761","plumber","4.2","130","https://www.eagertonplumbing.com/","1093 N McDuff Ave, Jacksonville, FL 32254, USA"
"Sweeney Remodeling and Plumbing","(904) 803-6437","plumber","4.9","126","http://sweeneyjax.com/","812 Alderman Rd, Jacksonville, FL 32211, USA"
"Apple Electric","(904) 476-7359","electrician","5","122","https://www.appleelectricjax.com/","6106 Bennett Rd, Jacksonville, FL 32216, USA"
"Andy’s Sprinkler, Drainage, and Lighting","(844) 805-5645","drain-specialist","4.8","122","https://sprinklerdrainage.com/jacksonville-location/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing&utm_content=jacksonville-branch","5867 Mining Terrace, Jacksonville, FL 32257, USA"
"Everybody's Plumbing Company, Inc.","(904) 237-9164","plumber","4.8","122","http://everybodysplumbingcompany.com/","7014 Macbeth Rd, Jacksonville, FL 32244, USA"
"T&M Electric of Clay County, LLC","(904) 272-0272","plumber","4.8","121","http://tmelectricinc.com/","200 College Dr, Orange Park, FL 32065, USA"
"1-Tom-Plumber","(904) 865-1788","plumber","4.8","116","https://www.1tomplumber.com/jacksonville/","14476 Duval Pl W STE 701, Jacksonville, FL 32218, USA"
"Diamond Locks & Keys Locksmith","(904) 788-1402","locksmith","5","115","http://diamondlocksmithjax.com/","164 Scotch Pebble Dr, Jacksonville, FL 32259, USA"
"Al’s Plumbing Services","(904) 866-1783","plumber","5","114","http://alsplumbingjax.com/","3917 Corrida Ct, Jacksonville, FL 32217, USA"
"ROOTER EXPRESS OF JAX LLC","(904) 909-1763","plumber","5","113","","11648 Pine Acres Rd, Jacksonville, FL 32223, USA"
"Thompson Enterprises","(904) 725-1100","breakdown","4.5","113","https://www.towjax.com/","7600 Bailey Body Rd, Jacksonville, FL 32216, USA"
"DL Plumbing Contractors","(904) 522-3283","plumber","5","108","http://dlplumbingcontractors.com/","7063 Artis Rd, Fleming Island, FL 32003, USA"
"Sheffield Plumbing","(904) 383-5516","plumber","5","107","https://www.sheffieldplumbing.net/","30 W 9th St, Atlantic Beach, FL 32233, USA"
"Sunshine State Plumbing","(904) 262-1066","plumber","3.8","105","http://www.sunshinestateplumbing.com/","710 Haines St, Jacksonville, FL 32202, USA"
"Touchton Plumbing Contractors Inc","(904) 389-9299","plumber","4.5","104","http://www.touchtonplumbing.com/","416 Ryan Ave, Jacksonville, FL 32254, USA"
"Link’s Locksmith Services","(904) 860-6567","locksmith","5","100","https://linkslocksmith.com/","10195 New Berlin Rd E UNIT 109, Jacksonville, FL 32226, USA"
"All Service Electric","(904) 446-9440","electrician","4.5","100","http://www.asejax.com/","1556 Whitlock Ave, Jacksonville, FL 32211, USA"
"Advanced Electric of North Florida","(904) 744-4446","electrician","4.6","99","http://www.advancedwiringservices.com/","8324 Arlington Expy Unit 1, Jacksonville, FL 32211, USA"
"Kent's Lock and Safe","(904) 641-1644","locksmith","4.7","93","http://www.kentlock.com/","9822 Beach Blvd, Jacksonville, FL 32246, USA"
"Econo-Rooter Inc","(904) 727-7008","plumber","3.3","92","http://econorooterjax.com/","9020 Cocoa Ave, Jacksonville, FL 32211, USA"
"Affordable Plumbing","(904) 288-9003","plumber","3.9","91","http://www.affordableplumbingjacksonville.com/","4565 St Augustine Rd, Jacksonville, FL 32207, USA"
"ELEV8 Demolition","(904) 447-2159","electrician","4.7","90","https://elev8jax.com/?utm_campaign=gmb","4627 Heckscher Dr, Jacksonville, FL 32226, USA"
"Able Plumbing Repair Service, Inc.","(904) 298-2880","plumber","4.1","90","","170 College Dr, Orange Park, FL 32065, USA"
"Glass Specialists Inc.","(904) 242-8872","glazier","4.8","89","http://www.glassspecialistsinc.com/","1198 Mayport Rd #11, Atlantic Beach, FL 32233, USA"
"Peyton Plumbing","(904) 678-1754","plumber","4.9","88","http://www.peytonplumbing.com/","3780 Kori Rd Suite 3, Jacksonville, FL 32257, USA"
"4 Season's Techs, Inc.","(904) 442-5524","drain-specialist","5","86","http://www.4seasonstechs.com/","1488 Beecher Ln, Orange Park, FL 32073, USA"
"Well Dr & Accessories | Well Installation, Repairs & Water Treatment Services In Jacksonville Florida","(904) 999-9975","plumber","4.7","86","https://thewelldr.com/","11111 San Jose Blvd suite 56 #1037, Jacksonville, FL 32223, USA"
"Florida Empire Plumbing Inc","(904) 465-2538","plumber","4.2","85","http://www.floridaempireplumbing.com/","10927 Pine Acres Rd, Jacksonville, FL 32257, USA"
"Swift Brothers Plumbing, Heating & Air","(904) 605-0080","plumber","4.7","85","https://swiftbrothers.com/service-area/jacksonville/","3653 Regent Blvd STE 305, Jacksonville, FL 32224, USA"
"Lenhart Electric (formerly McDonald Electric Service)","(904) 356-9473","electrician","4.4","85","https://lenhartelectric.com/","3211 W Beaver St, Jacksonville, FL 32254, USA"
"Herzer's Plumbing Services Inc","(904) 264-6171","plumber","4.7","83","http://www.herzersplumbingservice.com/","27 Robin Rd, Orange Park, FL 32073, USA"
"Workman's Kwik Fix Inc","(904) 594-5349","plumber","4.1","81","http://www.kwik-fixplumbing.com/?utm_source=Titan%20Publishing%20-%20Local%20Marketing&utm_medium=Website%20Button&utm_content=Jacksonville","4635 Emerson St, Jacksonville, FL 32207, USA"
"Lockbuster Locksmith","(904) 454-5404","locksmith","5","80","https://www.lockbusterjacksonville.com/","3134 Cornelia Dr, Jacksonville, FL 32257, USA"
"Aldridge & Sons Plumbing Contractors, Inc.","(904) 287-3855","plumber","4.1","79","https://aldridgesonsplumbing.com/","11309 Business Park Blvd, Jacksonville, FL 32256, USA"
"RLP Plumbing, LLC","(904) 589-4615","plumber","4.6","79","https://orangeparkplumbing.com/","3066 Hawksmore Dr, Orange Park, FL 32065, USA"
"O'Connor's Plumbing and Septic Services","(904) 767-4059","plumber","4.4","79","http://www.oconnorsplumbingfl.com/","530 Ellis Rd S, Jacksonville, FL 32254, USA"
"KeyMe Locksmiths","(386) 465-2548","locksmith","4.4","77","https://key.me/partners/walmart/kiosks/florida/jacksonville/jacksonville/locksmith-key-copy-jacksonville-walmart-32224-florida","13490 Beach Blvd, Jacksonville, FL 32224, USA"
"Best Towing Services LLC - Jacksonville Towing","(904) 667-8061","breakdown","4","76","https://besttowingservicesllc.net/","8460 103rd St, Jacksonville, FL 32210, USA"
"KeyMe Locksmiths","(407) 890-0283","locksmith","4.6","76","https://key.me/partners/walmart/kiosks/florida/jacksonville/jacksonville/locksmith-key-copy-jacksonville-walmart-32210-florida","6767 103rd St, Jacksonville, FL 32210, USA"
"Beaches Energy Services","(904) 247-6241","electrician","3","75","http://www.beachesenergy.com/","11 3rd St N, Jacksonville Beach, FL 32250, USA"
"American Plumbing Contractors Inc","(904) 745-1693","plumber","4.2","75","http://www.apcjax.com/","5840 Arlington Rd, Jacksonville, FL 32211, USA"
"Dr. Poo Sanitation Solutions","(904) 727-0000","drain-specialist","4.9","73","https://trustdrpoo.com/","2107 New Berlin Rd, Jacksonville, FL 32218, USA"
"KeyMe Locksmiths","(407) 502-2175","locksmith","4.4","73","https://key.me/partners/walmart/kiosks/florida/jacksonville/jacksonville/locksmith-key-copy-jacksonville-walmart-32207-florida","4250 Philips Hwy, Jacksonville, FL 32207, USA"
"All American Electrical Contracting, Inc.","(904) 253-3113","electrician","4.2","70","http://www.aaenfl.com/","420 Beverly Ln, Jacksonville, FL 32254, USA"
"World Electric","(904) 378-4000","electrician","4.3","70","https://www.worldelectricsupply.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=jacksonville-branch","569 Stuart Ln, Jacksonville, FL 32254, USA"
"Christian Brothers Plumbing","(904) 551-1914","plumber","4","70","","4549 St Augustine Rd # 1, Jacksonville, FL 32207, USA"
"Miller Electric Company","(904) 388-8000","electrician","4.4","70","http://www.mecojax.com/","6805 Southpoint Pkwy, Jacksonville, FL 32216, USA"
