Name,Phone,Trade,Rating,Reviews,Website,Address
"Rosenberg Plumbing & Air","(210) 503-7388","plumber","4.9","2494","https://rosenberghvac.com/","4335 Vance Jackson Rd Suite 505, San Antonio, TX 78230, USA"
"First Local Locksmith LLC","(210) 446-5079","locksmith","4.7","2418","","17305 I-35 N #110, Schertz, TX 78154, USA"
"G.L. Hunt Foundation Repair","(210) 428-6278","plumber","4.9","2299","https://glhunt.com/location/san-antonio-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp","4827 Whirlwind Dr, San Antonio, TX 78217, USA"
"Shafer Services Plus","(210) 227-8358","plumber","4.9","2188","https://shaferservices.com/?utm_source=gmb&utm_medium=organic","3800 San Pedro Ave, San Antonio, TX 78212, USA"
"Radiant Plumbing & Air Conditioning","(210) 934-3761","plumber","4.8","2073","https://radiantplumbing.com/san-antonio/?utm_source=google&utm_medium=businesslisting&utm_campaign=stx-brand_gmb_1023&utm_content=stx-brand","10927 Wye Dr #102, San Antonio, TX 78217, USA"
"1st Call Plumbing & AC","(210) 446-0200","plumber","4.9","1883","https://1stcallplumbingandac.com/","5511 Brewster St, San Antonio, TX 78233, USA"
"KeyMex","(210) 300-7056","locksmith","4.8","1831","https://keymex.us/","2400 West Ave Suite 1, San Antonio, TX 78201, USA"
"Anchor Plumbing Services","(210) 468-8890","plumber","4.9","1634","https://anchorplumbingservices.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-helotes","13327 Western Oak Dr #2, Helotes, TX 78023, USA"
"Champion Home Services","(210) 446-0803","plumber","4.9","1568","https://www.championac.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*321*champion-comfort-san-antonio","21750 Hardy Oak Blvd STE 4, San Antonio, TX 78258, USA"
"Mr. Plumber Plumbing Co.","(210) 684-7010","plumber","4.8","1516","https://www.mrplumbersa.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*149*mr-plumber-san-antonio","21750 Hardy Oak Blvd Suite 9, San Antonio, TX 78258, USA"
"1-Tom-Plumber","(726) 226-2235","plumber","5","1307","https://www.1tomplumber.com/sanantonio/","11549 Old Perrin Beitel Rd #202, San Antonio, TX 78217, USA"
"Elmer's Home Services","210-570-1717","plumber","4.9","1200","https://elmershomeservices.com","San Antonio, TX"
"Mr. Electric of San Antonio","(210) 468-1100","electrician","4.8","1124","https://mrelectric.com/san-antonio/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic","4729 Shavano Oak, San Antonio, TX 78249, USA"
"Tietze Plumbing, Heating and Air","(210) 688-3350","plumber","4.8","1115","http://www.tietzeplumbing.com/","10545 FM1560, San Antonio, TX 78254, USA"
"Big City Plumbing, LLC","(210) 499-1010","plumber","4.9","1079","https://bigcityplumbingsa.com/","4274 GateCrest, San Antonio, TX 78217, USA"
"Beyer Plumbing Company","(210) 809-4111","plumber","4.8","1033","https://beyerplumbing.com/","17197 Beyer John Dr, Selma, TX 78154, USA"
"San Antonio Plumbing","(210) 520-3333","plumber","4.8","1008","https://www.sanantonioplumbing.co/","12682 FM1560 #103, Helotes, TX 78023, USA"
"The Key Man Locksmith San Antonio","(210) 480-0000","locksmith","4.9","1003","https://247carkeyssanantonio.com/","7340 Blanco Rd STE 101, San Antonio, TX 78216, USA"
"The Problem Solvers","(210) 762-6338","plumber","4.9","1001","https://txproblemsolvers.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp","16018 University Oak, San Antonio, TX 78249, USA"
"Evenflow Home & Commercial Services","(210) 985-4955","plumber","4.9","995","https://www.evenflowhomeservices.com/?utm_source=gbp&utm_medium=organic&utm_campaign=webite&utm_content=web-cta&utm_term=san-antonio-tx","1547 W Poplar St, San Antonio, TX 78207, USA"
"PlumbSmart","(210) 810-0810","plumber","4.9","982","https://plumbsmart-tx.com/","1233 Safari, San Antonio, TX 78216, USA"
"S.A. Locksmith & Security","(210) 348-3677","locksmith","4.8","980","https://locksmithsanantonio.org/?utm_source=google&utm_medium=organic&utm_campaign=gmb","11401 West Ave, San Antonio, TX 78213, USA"
"Roto-Rooter Plumbing & Water Cleanup","(210) 673-0275","plumber","4.9","977","https://www.rotorooter.com/helotestx/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website","12274 Bandera Rd #209, Helotes, TX 78023, USA"
"Roto-Rooter Plumbing & Water Cleanup","(210) 822-8054","plumber","4.8","959","https://www.rotorooter.com/sanantonio/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website","1426 W Commerce St, San Antonio, TX 78207, USA"
"Ideal Dental Alamo Ranch","(210) 504-2953","breakdown","4.7","894","https://www.myidealdental.com/alamo-ranch/?utm_source=organic&utm_medium=soci&utm_campaign=websiteurl","12007 Alamo Ranch Pkwy Ste 122, San Antonio, TX 78253, USA"
"Wright Home Services","(210) 318-4410","electrician","4.9","882","https://www.wrightac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","6638 Topper Run, San Antonio, TX 78233, USA"
"North East Air Conditioning Heating & Plumbing Inc.","(210) 658-0111","plumber","4.9","878","http://www.northeastairconditioning.com/","107 Station St, Converse, TX 78109, USA"
"Hunter Service Group","(210) 361-3398","electrician","4.9","866","http://hunterservicegroup.com/?utm_campaign=gmb","15015 Tradesman Dr Suite 101, San Antonio, TX 78249, USA"
"bluefrog Plumbing and Drain of San Antonio","(210) 960-8685","plumber","4.7","849","https://bluefrogsanantonio.com/","6075 De Zavala Rd Ste. G, San Antonio, TX 78249, USA"
"Las Palmas Key Shop","(210) 434-3711","locksmith","4.7","826","http://www.laspalmaskeyshop.com/","1157 S General McMullen, San Antonio, TX 78237, USA"
"Beyer Plumbing","210-555-0999","plumber","4.8","800","https://beyerplumbing.com","San Antonio, TX"
"Allgood Electric","(210) 255-4663","electrician","4.8","741","https://allgoodelectric.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB","12106 Valliant St, San Antonio, TX 78216, USA"
"County Wide Service Co.","(210) 526-0497","plumber","4.9","712","https://www.countywideservice.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb","5410 Jackwood Dr, San Antonio, TX 78238, USA"
"Diamond Plumbing Inc","(210) 967-6100","plumber","4.9","678","http://www.dptexas.com/","6055 Woodlake Center, San Antonio, TX 78244, USA"
"North Star Animal Hospital","(210) 342-7387","breakdown","4.5","674","https://sanantoniotxvet.com/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click","7227 San Pedro Ave, San Antonio, TX 78216, USA"
"Roadrunner Plumbing & Air","(210) 343-1162","plumber","4.9","613","https://www.callroadrunnerplumbing.com/","4706 College Park, San Antonio, TX 78249, USA"
"Mr. Rooter Plumbing of San Antonio","210-555-0777","plumber","4.8","600","https://mrrooter.com","San Antonio, TX"
"Sono Bello San Antonio","(210) 570-1423","breakdown","4.6","594","https://www.sonobello.com/locations/san-antonio/","3602 Paesanos Pkwy #300, San Antonio, TX 78231, USA"
"Ambition Plumbing & Drain Services","(210) 209-3510","plumber","5","581","http://www.ambitionplumbing.com/","431 Isom Rd #221, San Antonio, TX 78216, USA"
"Tractor Supply Co.","(210) 649-1631","drain-specialist","4.5","556","https://www.tractorsupply.com/tsc/store_Adkins-TX-78101_1934","5705 Mt Olive Rd, Adkins, TX 78101, USA"
"George Plumbing Co.","(210) 740-0748","plumber","4.9","550","https://yell4george.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-LG-San-Antonio","12 Burwood Ln, San Antonio, TX 78216, USA"
"Immediate Response Locksmith San Antonio","(210) 619-3986","locksmith","4.3","550","https://locksmithsanantonio-247.com/","314 E Nakoma Dr Ste D, San Antonio, TX 78216, USA"
"Cisco Septic Service","(210) 598-9090","plumber","4.9","541","http://www.ciscoseptic.com/","6435 Cooksey Rd, Adkins, TX 78101, USA"
"A & M Plumbing","(210) 449-9588","plumber","4.8","539","https://aandmplumbingtx.com/","115 Terrell Ave, San Antonio, TX 78214, USA"
"Vaughn Endodontics - Root Canal Specialists","(210) 824-2363","drain-specialist","4.9","528","http://www.vaughnendodontics.com/","1019 Shook Ave, San Antonio, TX 78212, USA"
"Jireh Electric - Electrician San Antonio TX","(210) 405-4407","electrician","4.9","528","https://jirehelectric.com/?utm_campaign=gmb","515 E Dickson Ave, San Antonio, TX 78214, USA"
"Premier PROS Plumbing & HVAC","(210) 879-1754","plumber","4.9","527","https://premierpros.us/?utm_campaign=gmb","2511 S WW White Rd #102, San Antonio, TX 78222, USA"
"Reliant Plumbing - San Antonio","(210) 468-8020","plumber","4.8","520","https://reliantplumbing.com/recent-projects-san-antonio-area/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile_clicks&utm_content=website_link","1119 Fresno St, San Antonio, TX 78201, USA"
"ABC Home & Commercial Services - Plumbing Services Department","(210) 637-4624","plumber","4.8","500","https://www.abchomeandcommercial.com/sanantonio/plumbing?utm_source=gmb&utm_medium=organic&utm_campaign=sanantonio-plumbing","14703 Jones Maltsberger Rd, San Antonio, TX 78247, USA"
"Mai Vu Plumbing","(210) 393-1488","plumber","4.9","492","https://www.maivuplumbing.com/","3442 Copeland Dr, San Antonio, TX 78219, USA"
"Plumbit Plumbing Services","(210) 984-0058","plumber","5","488","http://plumbitplumbingservices.com/","12419 Stillwater Creek, San Antonio, TX 78254, USA"
"Air & Drain Works","(210) 987-9422","drain-specialist","4.9","482","https://www.drainworkstx.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","4719 Broom St, San Antonio, TX 78217, USA"
"Comfort-Air Engineering & Primo Plumbing","(210) 672-1874","plumber","4.8","481","https://www.comfort-air.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google","11411 Jones Maltsberger Rd, San Antonio, TX 78216, USA"
"Ajax Plumbing and Water Leaks","(210) 434-2303","plumber","4.5","464","","4511 W Commerce St, San Antonio, TX 78237, USA"
"JL Hearn Plumbing","(210) 405-5339","plumber","5","456","https://jlhearnplumbing.com/","219 Deer Cross Ln, Timberwood Park, TX 78260, USA"
"Wilks Air Conditioning & Heating","(210) 534-9911","electrician","4.9","455","http://www.wilksair.com/","139 Waleetka St, San Antonio, TX 78210, USA"
"J.C. Enriquez Plumbing","(210) 679-6020","plumber","4.8","450","https://jcenriquezplumbing.com","San Antonio, TX"
"Solar Service","(210) 343-2822","electrician","5","439","https://solarservice-tx.com/san-antonio/","1150 N Loop 1604 W STE 108, #180, San Antonio, TX 78248, USA"
"Silverback Plumbing and Drain","(726) 895-9998","plumber","4.9","434","https://www.silverbackplumbinganddrain.com/","11844 Bandera Rd #3005, Helotes, TX 78023, USA"
"ABC Home & Commercial Services - HVAC Services Department","(210) 637-4623","electrician","4.9","428","https://www.abchomeandcommercial.com/sanantonio/hvac-repair/services","14703 Jones Maltsberger Rd, San Antonio, TX 78247, USA"
"Roadside Solutions","(210) 999-1945","breakdown","5","425","http://roadsidesolutionsinc.com/","7460 Reindeer Trail, San Antonio, TX 78238, USA"
"GVEC Electric Cooperative","(800) 223-4832","electrician","4.5","402","http://www.gvec.org/","908 Curtiss Ave, Schertz, TX 78154, USA"
"5th Street Services Plumbing & Drain","(210) 727-7355","plumber","5","401","http://www.5thstreetservices.com/","8801 FM1976 suite 118, Converse, TX 78109, USA"
"Tietze Plumbing Inc.","210-555-0888","plumber","4.9","400","https://tietzeplumbing.com","San Antonio, TX"
"Express Local Service","(210) 551-6050","locksmith","4.1","389","http://expresslocalservice.com/","12330 West Ave #204, San Antonio, TX 78216, USA"
"VCA Henderson Pass Animal Hospital","(210) 496-5801","breakdown","4.4","388","https://vcahospitals.com/henderson-pass?utm_source=maps&utm_medium=organic&utm_campaign=AU_629","2558 Thousand Oaks Dr, San Antonio, TX 78232, USA"
"J.C. Enriquez Plumbing, Heating & Cooling","(210) 679-6020","plumber","4.4","384","https://www.jcenriquezplumbing.com/?utm_source=organic&utm_medium=google+business+profile","5828 Sebastian Pl Suite 102, San Antonio, TX 78249, USA"
"City Base Plumbing","(210) 724-6225","plumber","4.9","381","https://www.citybaseplumbing.com/","334 Rockwood Ct, San Antonio, TX 78210, USA"
"Dilmak Services Heating, Air Conditioning, and Plumbing","(210) 649-3333","drain-specialist","4.9","366","https://dilmakair.com/","15302 E Loop 1604 S Access Rd, San Antonio, TX 78223, USA"
"Simple Service Plumbing, Heating & Air","(210) 405-9825","plumber","4.9","363","https://callsimpleservice.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","11503 Jones Maltsberger Rd Suite 1139, San Antonio, TX 78216, USA"
"Shield Towing San Antonio","(210) 263-1175","breakdown","3.9","358","https://towing-sanantonio.com/","3918 Naco Perrin Blvd #105, San Antonio, TX 78217, USA"
"Rapid Plumbing","(210) 449-9209","plumber","4.9","357","https://www.rapidplumbingtx.com/","10789 FM1518, Schertz, TX 78154, USA"
"RoadrunnerTowing","(210) 658-8610","breakdown","4.2","355","http://www.rrtowing.com/","11785 FM1518, Schertz, TX 78154, USA"
"Texas Towing","(210) 220-1000","breakdown","3","354","http://texastowing.com/","422 Steves Ave, San Antonio, TX 78204, USA"
"Truck Masters","(210) 202-2398","breakdown","4.4","352","http://truckmasterstx.com/","2290 Farm to Market 1516 Lot #3, Converse, TX 78109, USA"
"o5 Plumbing, LLC","(830) 445-3309","plumber","5","349","https://o5plumbing.com/","10801 Nacogdoches Rd, San Antonio, TX 78217, USA"
"SERVPRO of Alamo Ranch and West Central San Antonio","(210) 670-9591","breakdown","4.8","341","https://www.servpro.com/locations/tx/servpro-of-alamo-ranch-and-west-central-san-antonio?utm_medium=organic&utm_source=gbp","11509 FM1957 Unit B, San Antonio, TX 78253, USA"
"Jilly Plumbing","(210) 960-9263","plumber","5","340","https://jillyplumbing.com/","1846 N Loop 1604 W, San Antonio, TX 78248, USA"
"Murray Plumbing Co","(210) 277-7177","plumber","4.9","329","http://www.murrayplumbing.com/","4430 Centergate St, San Antonio, TX 78217, USA"
"Access Key & Security","(210) 829-5397","locksmith","4.5","329","http://accesskeyservicetx.com/","2525 Northwest Loop 410, San Antonio, TX 78230, USA"
"General Air Conditioning Inc.","(210) 684-1907","gas-engineer","4.8","316","http://www.keepsacool.com/","5707 Kenwick St, San Antonio, TX 78238, USA"
"Absolute Power Electrical Contractors","(210) 981-6868","electrician","4.9","315","https://www.absolute-pwr.com/","15454 Tradesman Dr STE 101, San Antonio, TX 78249, USA"
"Bolt Electric","(210) 545-2658","electrician","4.9","304","https://www.boltelectricsa.com/all-services/?utm_source=google&utm_medium=organic&utm_campaign=gbp","18847 Redland Rd Suite #105, San Antonio, TX 78259, USA"
"Eager Plumbing - San Antonio","(830) 246-2101","plumber","4.9","302","https://eagerplumbingtx.com/","8131 W Hausman Rd Suite #111, San Antonio, TX 78249, USA"
"PlumbSmart","210-555-0100","plumber","4.7","300","https://plumbsmart-tx.com","San Antonio, TX"
"ASAP Plumbing Service","(210) 330-3547","plumber","3.5","298","http://asapplumbingandremodeling.com/","309 Breesport St, San Antonio, TX 78216, USA"
"Texas Roadside Services & Towing","(210) 674-4444","breakdown","4.1","289","https://raycoautomotiveservices.com/","3722 SW Loop 410, San Antonio, TX 78227, USA"
"Armor Pro Services","(210) 212-7667","plumber","4.9","288","http://www.armorproservices.com/","24123 Boerne Stage Rd Ste. 460, San Antonio, TX 78255, USA"
"Gibson Plumbing Co","(210) 661-4000","plumber","4.4","281","https://www.gibsonplumbing.com/","5511 Dietrich Rd, San Antonio, TX 78219, USA"
"Patriot Plumbing LLC","(210) 934-6649","plumber","5","280","https://www.patriotplumbing-tx.com/","10401 I-10 Suite 122, San Antonio, TX 78230, USA"
"4A Electrical Services, LLC","(210) 621-8687","electrician","5","279","https://www.4aelectricalservices.com/","9207 Jiggitty Dr, San Antonio, TX 78254, USA"
"GVEC Electrician Services","(888) 590-7773","electrician","4.9","266","https://gvecelectricianservice.com/","908 Curtiss Ave Suite E, Schertz, TX 78154, USA"
"Batteries Plus","(210) 647-0103","locksmith","4.5","261","https://www.batteriesplus.com/store-locator/tx/san-antonio/batteries-plus-144?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=144","6891-3 Bandera Rd, San Antonio, TX 78238, USA"
"Randall Marx, M.D. - Foot, Ankle, and Lower Leg Surgeon","(210) 593-1480","breakdown","4.9","259","http://www.tsaog.com/our-physicians/physician/randall-marx/?utm_source=GMBSocialClimb&utm_medium=RandallMarx%2CM.D.-Foot%2CAnkle%2CandLowerLegSurgeon&y_source=1_MjM4NzAzMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","400 Concord Plaza Dr, San Antonio, TX 78216, USA"
"Will's All Pro Plumbing","210-555-0666","plumber","4.7","250","https://willsallpro.com","San Antonio, TX"
"Will's Plumbing & Testing Service","(210) 494-0991","plumber","4.6","248","https://willsplumbing.com/?utm_source=omg-listings&utm_medium=webclick","318 E Nakoma Dr Warehouse #3, San Antonio, TX 78216, USA"
"Champion Lock & Safe Company","(210) 590-6033","locksmith","4.5","241","https://championlock.com/","13032 Nacogdoches Rd #206, San Antonio, TX 78233, USA"
"My Favorite Service Company","(210) 538-2931","drain-specialist","5","239","https://myfavoriteservicecompany.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp_san_antonio","18954 Redland Rd Suite 2, San Antonio, TX 78259, USA"
"San Antonio Septic LLC","(210) 268-9123","drain-specialist","4.7","227","http://www.saspumping.com/","838 S Acme Rd, San Antonio, TX 78237, USA"
"Clarity Child Guidance Center","(210) 616-0300","breakdown","3","226","http://www.claritycgc.org/","8535 Tom Slick, San Antonio, TX 78229, USA"
"On The Road Towing","(210) 262-6122","breakdown","4.9","226","http://www.ontheroadtowing.com/","110 Gayle Ave, San Antonio, TX 78223, USA"
"A.G'S Wrecker Service","(210) 519-8786","breakdown","5","221","https://www.agstowingservices.com/?utm_source=omg-gbp&utm_medium=webclick","114 E Buchanan Blvd, San Antonio, TX 78221, USA"
"AAA Home Services Chimney & Dryer Vent Cleaning, Aaron's Plumbing","(210) 496-6056","plumber","4.8","218","https://www.myaaahomeservices.com/","7711 Eckhert Rd Suite 106-107, San Antonio, TX 78240, USA"
"S&S Plumbing Contractors","(210) 658-7100","plumber","4.9","209","http://www.ss-plumbing.com/","8707 Converse Business Cir #1, Converse, TX 78109, USA"
"Quest Plumbing","(210) 227-8378","plumber","4.9","205","http://questplumbingsa.com/","4738 Shavano Oak Suite 1, San Antonio, TX 78249, USA"
"American Auger Plumbing & Drain Services","(210) 801-4775","plumber","5","205","https://www.americanaugerplumbing.com/","9207 Marbach Rd Suite 100B, San Antonio, TX 78245, USA"
"Local Plumbing LLC","(210) 978-3995","plumber","5","203","https://localplumbingllc.net/?utm_source=GBP_Schertz&utm_id=GBP_Schertz","1668 Royal Palm Ave, Schertz, TX 78154, USA"
"All Plumbing Services & Rooter Inc","210-555-0199","plumber","4.7","200","https://allplumbingsrvc.com","San Antonio, TX"
"Batteries Plus","(210) 496-0103","locksmith","4.6","196","https://www.batteriesplus.com/store-locator/tx/san-antonio/batteries-plus-496?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=496","2815 N Loop 1604 E Suite 110, San Antonio, TX 78232, USA"
"C & M Locksmith","(210) 340-1054","locksmith","4.9","195","http://www.cmlocksmithsa.com/","12702 Mayhill Dr STE 101, San Antonio, TX 78249, USA"
"Banis Towing Service","(210) 647-3994","breakdown","3.8","195","https://banistowing.com/?utm_source=omg-gbp&utm_medium=webclick","6737 Poss Rd STE 201, Leon Valley, TX 78238, USA"
"360 Towing Solutions","(210) 920-9705","breakdown","3.7","195","https://360towingsolutions.com/san-antonio/","6322 Sovereign Dr suite #185, San Antonio, TX 78229, USA"
"Current Power Technologies","(210) 934-1314","electrician","5","191","https://www.currentpowertechnologies.com/about-us/service-areas/san-antonio-electrician/?utm_source=google&utm_medium=GBP&utm_campaign=LocalSEO","359 W Sunset Rd, San Antonio, TX 78209, USA"
"Longoria Plumbing, Drain, Tunneling & Foundation Services","(210) 503-9999","plumber","5","191","http://www.longoriatunnelingandplumbing.com/","3918 Naco Perrin Blvd, San Antonio, TX 78217, USA"
"Batteries Plus","(210) 688-6500","locksmith","4.6","187","https://www.batteriesplus.com/store-locator/tx/san-antonio/batteries-plus-497?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=497","11019 Culebra Rd Suite 103, San Antonio, TX 78254, USA"
"Arrow Key Service","(210) 341-9595","electrician","4.9","183","http://www.arrowkeyservice.com/","4322 Vance Jackson Rd, San Antonio, TX 78230, USA"
"Blue Ribbon Cooling, Heating, Plumbing, & Electrical","(512) 957-4630","plumber","4.9","180","https://www.blueribbonservices.com/plumbing/san-antonio-tx/?utm_source=google&utm_medium=gmb&utm_campaign=brs%20-%20gbp%20-%20san%20antonio","540 Sandau Rd Suite 203, San Antonio, TX 78216, USA"
"My Family Dentist","(210) 545-1111","breakdown","4.9","177","https://www.myfdsa.com/","2846 Thousand Oaks Dr, San Antonio, TX 78232, USA"
"Pharaohs Towing & Roadside Assistance","(210) 986-9826","breakdown","5","173","https://pharaohstowingllc.wixsite.com/towing","11107 Wurzbach Rd Ste 304, San Antonio, TX 78230, USA"
"210-Plumber","(210) 758-6237","plumber","4.8","171","http://www.210plumber.com/","9355 Bandera Rd Ste 112, San Antonio, TX 78250, USA"
"Above and Beyond A/C and Heat","(210) 761-7747","breakdown","4.9","167","https://www.sanantonioheatingcooling.com/air-conditioning-services-in-san-antonio","16620 San Pedro Ave #248, San Antonio, TX 78232, USA"
"Gill Plumbing Services LLC","(210) 587-9642","plumber","4.9","166","http://www.gillplumbingservices.com/","8924 Hambledon Dr, San Antonio, TX 78250, USA"
"South Texas Hardware","(830) 429-3663","locksmith","4.5","164","https://www.doitbest.com/south-texas-hardware/","19790 Kurz St, Somerset, TX 78069, USA"
"Bracken Plumbing, A/C & Heating","(210) 651-1313","plumber","4.7","163","https://www.brackenplumbing.com/?utm_source=GBPlisting","17333 Bell N Dr, Schertz, TX 78154, USA"
"Dietrich Electrical Services","(210) 387-7949","electrician","4.9","163","http://www.dietrichelectricalservices.com/","18608 Bandera Rd, Helotes, TX 78023, USA"
"NEW ERA TOWING","(210) 590-4444","breakdown","2.6","162","http://neweratowing.com/","9739 Cobb St #1, San Antonio, TX 78217, USA"
"C.S.W. Power Solutions","(210) 504-9796","electrician","4.9","152","http://www.cswpsolutions.com/","4931 Enterprise Dr unit 1, San Antonio, TX 78249, USA"
"AAA Affordable Plumbing","210-680-3343","plumber","4.5","150","https://trustanalytica.org","San Antonio, TX"
"Citywide Electric","(210) 857-0899","electrician","4.9","150","http://citywideelectric.net/","7543 Grissom Rd #122, San Antonio, TX 78251, USA"
"Hydrostatic Plumbing and HVAC","(210) 740-2790","plumber","5","148","https://san-antonio-plumber.com/","5003 Walzem Rd suite 131, San Antonio, TX 78218, USA"
"FlyLock","(210) 931-1675","locksmith","4.7","148","https://flylock.com/locations/san-antonio/?utm_source=Google&utm_medium=Listing&utm_campaign=SANANTONIO","1343 Basse Rd Ste 2, San Antonio, TX 78212, USA"
"Firefly Electric Service","(210) 232-0437","electrician","4.8","148","https://fireflyelectricservice.com/","8034 Culebra Rd STE 106, San Antonio, TX 78251, USA"
"Smith & Sons Plumbing","(210) 338-0046","plumber","4.9","147","http://www.smithandsonstx.com/","2118 Mannix Dr #101, San Antonio, TX 78217, USA"
"Denali Electric LLC","(210) 686-2700","electrician","5","147","https://www.denalielectricllc.com/","2800 NE Interstate 410 Loop #202, San Antonio, TX 78218, USA"
"Turbo lock and key","(210) 404-7761","locksmith","4.7","146","https://turbolockandkey.com/","21518 Blanco Rd, San Antonio, TX 78260, USA"
"The Key Depot- UC (Formally Village Locksmith)","(210) 659-2582","locksmith","3.9","145","http://www.thekeydepot.com/","210 Rosewood Dr, Universal City, TX 78148, USA"
"NDS Animal Hospital","(726) 888-9024","breakdown","4.8","144","https://ndsanimalhospital.com/","12991 Potranco Rd Suite 108, San Antonio, TX 78253, USA"
"5G Electric LLC","(210) 609-5909","electrician","4.9","140","https://5gelectric.com/","1711 S Laredo St Ste.122, San Antonio, TX 78207, USA"
"Foundation Plumbing Services, LLC","(210) 232-4004","plumber","5","140","https://foundationplumbingservices.com/home","9546 US Hwy 87 E Ste 2B, San Antonio, TX 78263, USA"
"Air & Plumbing Today: Plumbing Department","(210) 519-5959","plumber","4.9","140","https://airandplumbingtoday.com/plumber-plumbers-plumbing-repair-san-antonio-tx/","3615 Tavern Oaks, San Antonio, TX 78247, USA"
"Texas Air Repair","(210) 934-1772","plumber","4.5","139","http://texasairrepair.com/?utm_campaign=gmb","9214 Converse Business Ln, Converse, TX 78109, USA"
"Converse Locksmith Pros","(210) 431-6463","locksmith","3.9","138","http://converselocksmith.com/","301 Converse Center St, Converse, TX 78109, USA"
"Alamo City Custom Welding & Construction","(210) 233-6340","gas-engineer","4.9","138","https://alamocitycustomwelding.com/","930 Peggy Dr, San Antonio, TX 78219, USA"
"Good Times Electric LLC","(210) 262-6059","electrician","5","136","https://goodtimessa.com/","831 Straight Ln, Universal City, TX 78148, USA"
"Thad Ziegler Glass","(210) 341-8191","glazier","4.3","126","https://www.zieglerglass.com/","2202 Jackson Keller Rd # C, San Antonio, TX 78230, USA"
"SewerTV Hydro Jetting and Plumbing","(210) 500-9840","plumber","4.9","125","https://sewertvplumbing.com/","17922 Via del Arbol, San Antonio, TX 78257, USA"
"Larson Brothers Plumbers","(210) 817-3368","plumber","4.8","122","","1705 Grandstand Dr #7310, San Antonio, TX 78238, USA"
