Name,Phone,Trade,Rating,Reviews,Website,Address
"Entek Corporation","(360) 883-5462","gas-engineer","4.9","481","http://www.entekhvac.com/","7316 NE 47th Ave, Vancouver, WA 98661, USA"
"Dickinson Electric Hillsboro","(503) 740-6100","electrician","5","458","https://dickinsonselectric.com/","20719 SW Lido St, Aloha, OR 97007, USA"
"Lovett Inc.","(503) 737-8423","plumber","4.9","450","https://www.lovettservices.com/","6920 NE 42nd Ave, Portland, OR 97218, USA"
"Crown Plumbing","(503) 771-9449","plumber","4.8","437","https://crownplumbingpdx.com/","16303 NE Cameron Blvd, Portland, OR 97230, USA"
"NW Pacific Electric Co, LLC","(360) 314-2544","electrician","5","424","https://nwpacificelectric.com/","850 NE 109th Ct, Vancouver, WA 98664, USA"
"Flow Roofing and Gutters","(503) 936-2476","roofer","4.9","420","https://flowroofing.us/","555 SE Martin Luther King Jr Blvd Suite 105, Portland, OR 97214, USA"
"IBEX Roof","(503) 744-6468","roofer","4.9","415","https://www.ibexroof.com/roofing-company-portland/?utm_source=google&utm_medium=gmb&utm_campaign=gmbpor","3701 SE Milwaukie Ave suite d, Portland, OR 97202, USA"
"D&F Plumbing, Heating and Cooling","(360) 334-7643","plumber","4.5","411","https://dandfplumbing.com/plumbing/vancouver-wa/","12007 NE 95th St, Vancouver, WA 98682, USA"
"Guardian Roofing, Gutters & Insulation","(503) 299-1260","roofer","4.9","404","https://www.guardianroofing.com/?utm_source=google&utm_medium=gbp-wil&utm_campaign=GBP-Wilsonville","27350 SW 95th Ave #3022, Wilsonville, OR 97070, USA"
"AA Express Locksmith","(503) 251-2751","locksmith","4.7","402","http://www.expresslocksmiths.com/","110 SE 97th Ave, Portland, OR 97216, USA"
"Advantage Locksmith Portland","(503) 946-9522","locksmith","4.3","397","https://advantagelocksmithportland.com/locksmith-in-tigard-or/","8104 SW Durham Rd, Portland, OR 97224, USA"
"Curly's lock & Key, Inc.","(360) 694-9994","locksmith","4.3","394","https://curlyskeys.com/","7301 NE Hwy 99 Suite #5, Vancouver, WA 98665, USA"
"Mr. Electric of Hillsboro","(503) 446-3573","electrician","4.8","393","https://mrelectric.com/hillsboro-or?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic","2705 SE 39th Loop Ste G, Hillsboro, OR 97123, USA"
"J & M Services","(360) 263-5600","gas-engineer","4.9","390","http://www.jandmservices.us/","9210 NE 142nd Ave, Vancouver, WA 98682, USA"
"CT Drains and Sewer Solutions LLC","(503) 495-3777","plumber","5","389","http://ctdrainsllc.com/","13912 SW Mistletoe Dr, Tigard, OR 97223, USA"
"River City Environmental","(503) 241-4599","plumber","4.5","370","https://rivercityusa.com/","5410 NE 109th Ave, Portland, OR 97220, USA"
"Efficiency Heating & Cooling","(503) 908-6066","gas-engineer","4.9","369","https://www.eheatcool.com/service-areas/portland","4409 SE 24th Ave Suite 35, Portland, OR 97202, USA"
"1-800-PLUMBER +AIR","(503) 676-3449","plumber","4.7","369","https://1800plumber.com/locations/portland-or","9735 SW Sunshine Ct #100, Beaverton, OR 97005, USA"
"Clog Pro Plumbing & Drain","(360) 369-3748","plumber","4.8","368","https://clogpro.com/?utm_source=google&utm_medium=gbp&utm_campaign=vancouver","12511 NE Fourth Plain Blvd, Vancouver, WA 98682, USA"
"Davis Lock & Safe Inc","(503) 848-9100","locksmith","4.3","364","http://www.davislock.com/","3880 SW 170th Ave, Beaverton, OR 97078, USA"
"Absolute Heating & Cooling Solutions","(360) 521-5355","gas-engineer","4.9","360","https://www.vancouverhvacr.com/","2800 NE 65th Ave UNIT B, Vancouver, WA 98661, USA"
"Geek Roofing","(971) 377-9950","roofer","5","358","http://geekroofingpdx.com/","500 SW 116th Ave suite #66, Portland, OR 97225, USA"
"Harry's Key Service, Inc.","(360) 696-4901","locksmith","4.7","349","http://www.harryslocksmith.com/","508 SE 117th Ave, Vancouver, WA 98683, USA"
"Diligent Plumbing LLC","(503) 407-7293","plumber","5","349","http://diligent-plumbing.com/","1023 SE 223rd Ave, Gresham, OR 97030, USA"
"KVN Construction","(503) 477-3854","roofer","4.9","347","https://kvnconstruction.com/","5840 SE 85th Ave, Portland, OR 97266, USA"
"Helpful Badger","(503) 985-2176","plumber","4.9","344","https://helpfulbadger.com/","8225 SE 7th Ave, Portland, OR 97202, USA"
"AA Rite-Way Roofing","(503) 669-3712","roofer","4.8","338","http://aarite-wayroofing.net/","24307 SE Stark St, Gresham, OR 97030, USA"
"Mr. Handyman","(503) 966-5948","plumber","4.7","337","https://www.mrhandyman.com/south-portland-oregon/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic","7145 SW Varns St Ste 201, Tigard, OR 97223, USA"
"Clog Busters LLC","(503) 680-8947","plumber","4.8","332","https://clogbustersllc.com/","2900 SE Cornelius Pass Rd Ste 549, Hillsboro, OR 97123, USA"
"George Morlan Plumbing Supply","(503) 771-1145","gas-engineer","3.6","327","https://www.georgemorlan.com/?utm_source=googlemybusinessfoster&utm_medium=Organic&utm_campaign=Google%20My%20Business%20Foster","5529 SE Foster Rd, Portland, OR 97206, USA"
"Roto-Rooter Plumbing & Water Cleanup","(503) 446-4956","plumber","4.9","325","https://www.rotorooter.com/greshamor/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website","1954 SE 182nd Ave Ste 9, Gresham, OR 97233, USA"
"Bridge City HVAC","(503) 765-8052","gas-engineer","4.9","325","https://bridgecity-hvac.com/","6317 Carman Dr, Lake Oswego, OR 97035, USA"
"NW Homes","(503) 300-4663","roofer","4.7","318","https://nwhomes.ai/","5200 Meadows Rd Suite 10, Lake Oswego, OR 97035, USA"
"Premier Pacific Roofing Inc.","(503) 855-4994","roofer","4.9","318","http://www.pprquality.com/","9570 SE Lawnfield Rd, Clackamas, OR 97015, USA"
"Ultimate Comfort","(971) 385-8135","gas-engineer","4.8","316","https://ultimatecomfortheating.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp","8849 SE Jannsen Rd, Clackamas, OR 97015, USA"
"Royal Gutters","(503) 558-8700","roofer","4.8","310","https://royalgutters.com/","18601 SE Sunnyside Rd, Damascus, OR 97089, USA"
"Precision Roofing & Gutters","(503) 926-6194","roofer","4.9","303","https://www.pscpdx.com/","12700 SW Hall Blvd C, Tigard, OR 97223, USA"
"Atlasta Lock & Safe Co","(503) 233-8761","locksmith","4.6","302","http://www.atlastalock.com/","702 SE Grand Ave, Portland, OR 97214, USA"
"East Portland Locksmith","(503) 232-4363","locksmith","4.9","301","http://www.eastportlandlock.com/","8040 SE Foster Rd, Portland, OR 97206, USA"
"Portland Metro Electric","(503) 863-7733","electrician","5","293","https://www.portlandmetroelectric.com/","8415 SE Hinkley Ave, Happy Valley, OR 97086, USA"
"All Surface Roofing & Roof Repair Company","(503) 486-3468","roofer","4.8","293","https://www.allsurfacepdx.com/?utm_campaign=gmb&utm_content=website_button&utm_medium=organic&utm_source=GMB_Listing","9610 SW Sunshine Ct Suite 100 A, Beaverton, OR 97005, USA"
"DT Electric","(503) 983-8463","electrician","5","284","https://dtelectriccompany.com/","9890 SE Empire Ct, Clackamas, OR 97015, USA"
"Northwest Security & Lock","(503) 760-1402","locksmith","4.8","275","https://northwestsecurityandlock.com/","14750 SE Division St, Portland, OR 97236, USA"
"Tustan Locksmith","(971) 404-5928","locksmith","4.7","274","https://thetustan.com/","21755 SE Stark St, Gresham, OR 97030, USA"
"West Coast Roofing and Painting Inc","(503) 477-7792","roofer","4.8","274","https://wcroofingportland.com/?utm_source=googlemap&utm_medium=organic&utm_campaign=googlebusinessprofile","10836 NE Marx St, Portland, OR 97220, USA"
"ProSolution","(971) 248-7895","drain-specialist","4.6","268","https://prosolution.tech/","1933 SW Sunset Blvd, Portland, OR 97239, USA"
"Pro Drain & Rooter Service, Inc.","(503) 533-0430","plumber","4.8","266","http://prodrainpdx.com/","10200 SW Allen Blvd H, Beaverton, OR 97005, USA"
"Pacific Plumbing & Drain Services","(360) 995-1385","plumber","4.5","262","https://pacificplumbinganddrain.com/?utm_source=gmb&utm_medium=organic","11933 NE 113th St, Vancouver, WA 98662, USA"
"Gerryn Energy","(971) 336-4516","electrician","5","261","https://www.gerrynenergy.com/","12023 NE Sumner St, Portland, OR 97220, USA"
"Cherry Roofing","(360) 823-0127","roofer","4.9","260","https://www.cherryroofing.com/?UTM_source=GMB_listing&UTM_medium=organic","5709 NE 88th St, Vancouver, WA 98665, USA"
"Robben & Sons Heating Inc","(503) 238-4328","gas-engineer","4.6","260","https://robbenandsons.com/?utm_source=google+business+listing&utm_medium=organic&utm_campaign=website+button","15800 SE Piazza Ave #104, Clackamas, OR 97015, USA"
"Meticulous Plumbing","(503) 208-2812","plumber","4.8","259","https://meticulousplumbing.com/?utm_source=google-my-business&utm_medium=organic&utm_campaign=gmb","11918 NE Sumner St, Portland, OR 97220, USA"
"George Morlan Plumbing Supply","(503) 624-7381","plumber","3.9","255","http://www.georgemorlan.com/","12585 SW Pacific Hwy, Tigard, OR 97223, USA"
"Woodstock Ace Hardware and Garden","(503) 771-6731","locksmith","4.6","254","http://www.woodstockhardware.com/","4430 SE Woodstock Blvd, Portland, OR 97206, USA"
"KeyTech","(503) 854-5502","locksmith","5","252","","1023 SW 4th St, Gresham, OR 97080, USA"
"White Lightning Electric","(503) 772-3009","electrician","4.9","244","https://www.whitelightningpdx.com/","7524 SE 52nd Ave, Portland, OR 97206, USA"
"Go With The Flow Plumbing","(360) 921-6731","plumber","4.9","243","https://gowiththeflowplumbing.com/","2402 NE 96th St, Vancouver, WA 98665, USA"
"Clog Pro Plumbing & Drain","(503) 479-8168","plumber","5","243","https://clogpro.com/?utm_source=google&utm_medium=gbp&utm_campaign=portland","833 SE Main St Mailbox 210, Portland, OR 97214, USA"
"Clear Vision Construction, LLC","(503) 300-5014","roofer","4.8","242","https://www.cvcpdx.com/","8110 SW Nimbus Ave, Beaverton, OR 97008, USA"
"Royal Flush Plumbing Co","(503) 657-3919","plumber","4.6","240","http://www.royalflushplumbing.co/","1005 Abernethy Rd, Oregon City, OR 97045, USA"
"Chase Heating & Cooling, Inc.","(503) 254-1274","gas-engineer","4.9","240","https://www.chaseheatingcompany.com/","1514 Washington St, Oregon City, OR 97045, USA"
"Gutter Empire LLC","(971) 777-9899","roofer","4.9","238","https://gutterempirellc.com/?utm_source=omg-gbp&utm_medium=webclick","6952 SE Nehalem St, Portland, OR 97206, USA"
"Electric Norm, Inc","(503) 643-3500","electrician","4.8","238","https://www.electricnorm.com/","402 Beavercreek Rd UNIT 111, Oregon City, OR 97045, USA"
"Fisher Roofing","(503) 227-7663","roofer","4.8","237","http://www.fisherroof.com/","13580 SW Galbreath Dr, Sherwood, OR 97140, USA"
"IBEX Roof","(360) 467-9400","roofer","4.9","236","https://www.ibexroof.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmbvan","5800 NE 88th St STE 101, Vancouver, WA 98665, USA"
"Neil Kelly Company","(503) 288-7461","roofer","4.6","231","https://www.neilkelly.com/portland/?utm_source=gbp&utm_medium=organic&utm_campaign=local","804 N Alberta St, Portland, OR 97217, USA"
"JLV Construction LLC","(503) 615-0660","roofer","4.9","231","http://www.jlvconstructionllc.com/","778 W Main St, Hillsboro, OR 97123, USA"
"Summit Plumbing LLC","(360) 518-8477","plumber","4.9","230","https://www.summitplumbingvancouver.com/","5305 NE 121st Ave Unit 215, Vancouver, WA 98682, USA"
"Royal Locksmith","(971) 404-5928","locksmith","4.8","227","https://thetustan.com/","2425 SE Burnside Rd, Gresham, OR 97080, USA"
"Hillsboro locksmith LLC","(503) 431-9354","locksmith","4.6","222","https://hillsborolocksmithllc.com/","9620 Northeast Tanasbourne Dr Suite 300 #1016, Hillsboro, OR 97124, USA"
"NW Natural","(800) 422-4012","gas-engineer","2.3","220","https://www.nwnatural.com/","250 SW Taylor St, Portland, OR 97204, USA"
"Cutting Edge Contracting","(360) 433-2803","roofer","4.8","216","https://cegc.us/?utm_source=google&utm_medium=organic&utm_campaign=gmbvan","14407 NE 13th Ave Suite 112, Vancouver, WA 98685, USA"
"Advantage Heating & Cooling","(360) 693-5220","gas-engineer","4.9","206","https://www.advantagehcp.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","5305 NE 121st Ave #217, Vancouver, WA 98682, USA"
"Peak Performance Roofing","(971) 979-7325","roofer","5","205","https://peakperformanceroof.com/?utm_source=GoogleBusiness&utm_id=GB","26601 SW Stafford Rd, Wilsonville, OR 97070, USA"
"Legit Exteriors","(360) 513-6150","roofer","4.5","204","https://legitexteriors.com/?utm_source=google&utm_medium=gbp&utm_campaign=vancouver","7500 NE 16th Ave Suite 1d, Vancouver, WA 98665, USA"
"Valiant Roofing, LLC","(360) 345-3546","roofer","4.9","203","https://www.valiantroofing.com/locations/vancouver-wa","108 SE 124th Ave Suite 8, Vancouver, WA 98684, USA"
"Executive Roof Services","(360) 828-8467","roofer","3.4","202","https://www.executiveroofservices.com/","5900 NE 152nd Ave, Vancouver, WA 98682, USA"
"Oregon Climate Tech","(503) 505-2172","gas-engineer","4.9","196","https://oregonclimatetech.com/?utm_source=omg-gbp&utm_medium=webclick","402 Beavercreek Rd #112, Oregon City, OR 97045, USA"
"Realistic Rooter & Plumbing LLC","(971) 444-8630","plumber","4.9","195","http://realisticrooter.com/","18809 SE McLoughlin Blvd, Portland, OR 97267, USA"
"Da Vinci's Best Plumbing","(971) 220-8685","plumber","4.9","194","https://davincisbestplumbing.com/","309 SE 172nd Ave, Portland, OR 97233, USA"
"USA Roofing & Waterproofing LLC","(503) 836-5016","roofer","4.9","192","https://www.usaroofingpdx.com/","6423 NW St Helens Rd, Portland, OR 97210, USA"
"Stan The Hot Water Man","(503) 760-2992","plumber","4.5","191","https://www.stanthehotwaterman.com/","102 Birch Ave, Wood Village, OR 97060, USA"
"Perfect Flush","(503) 985-9461","plumber","4.8","189","https://www.perfectflushpdx.com/","139 NW 2nd St, Gresham, OR 97030, USA"
"Tom Leach Roofing","(503) 238-0303","roofer","4.9","187","http://tomleachroofing.net/","4120 SE International Way a102, Milwaukie, OR 97222, USA"
"River City Roofing Portland","(503) 970-5005","roofer","4.9","184","https://roofrivercity.com/portland-roofing-company/?utm_source=GBP&utm_medium=Organic&utm_campaign=GBP_Website_Clicks","6641 SE Lake Rd, Portland, OR 97222, USA"
"Steele Electric","(503) 268-1311","electrician","4.9","181","https://www.steeleelectric.com/","7741 SW Cirrus Dr, Beaverton, OR 97008, USA"
"Goodman Septic Services","(503) 666-2280","drain-specialist","4.8","181","https://www.goodmanseptic.com/?utm_source=google&utm_medium=gbp","1009 NE Harlow Rd, Troutdale, OR 97060, USA"
"Legacy Plumbing & Excavation","(360) 984-4232","plumber","4.8","179","https://www.legacyplumbingandexcavation.com/","4707 NE Minnehaha St C-305, Vancouver, WA 98661, USA"
